Date,Open,High,Low,Close,Adj Close,Volume
2024-07-01,212.08999633789062,217.50999450683594,211.9199981689453,216.75,216.75,60402900
2024-07-02,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,220.27000427246094,58046200
2024-07-03,220.0,221.5500030517578,219.02999877929688,221.5500030517578,221.5500030517578,37369800
2024-07-05,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,226.33999633789062,60412400
2024-07-08,227.08999633789062,227.85000610351562,223.25,227.82000732421875,227.82000732421875,59085900
2024-07-09,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,228.67999267578125,48076100
2024-07-10,229.3000030517578,233.0800018310547,229.25,232.97999572753906,232.97999572753906,62627700
2024-07-11,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,227.57000732421875,64710600
2024-07-12,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,230.5399932861328,53046500
2024-07-15,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,234.39999389648438,62631300
2024-07-16,235.0,236.27000427246094,232.3300018310547,234.82000732421875,234.82000732421875,43234300
2024-07-17,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,228.8800048828125,57345900
2024-07-18,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,224.17999267578125,66034600
2024-07-19,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,224.30999755859375,49151500
2024-07-22,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,223.9600067138672,48201800
2024-07-23,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,225.00999450683594,39960300
2024-07-24,224.0,224.8000030517578,217.1300048828125,218.5399932861328,218.5399932861328,61777600
2024-07-25,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,217.49000549316406,51391200
2024-07-26,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,217.9600067138672,41580100
